40.750430768,-73.989282176,1979
40.733926841,-73.871582398,830
40.804384046,-73.937421669,636
40.749121191,-73.986167723,577
40.710093847,-74.01060963,540
40.804004719,-73.878335461,535
40.756266207,-73.990501248,468
40.684461543,-73.97775121,452
40.787874599,-73.928181646,435
40.749733638,-73.989675685,413
40.651698159,-73.868446756,400
40.610717129,-73.920985283,396
40.829884885,-73.936761711,395
40.73448548,-73.868012689,394
40.724800731,-73.997317247,384
40.808374136,-73.946885823,362
40.582301992,-74.168936095,361
40.756642042,-73.988371577,347
40.852141187,-73.922375722,346
40.690866375,-73.985848057,343
40.873671035,-73.908013649,332
40.622153897,-74.027284856,332
40.757240531,-73.989793637,311
40.804046007,-73.936620103,305
40.809596838,-73.949785598,305
40.735120728,-73.991456867,295
40.68336304,-73.974867134,277
40.76187469,-73.966358084,275
40.811130194,-73.936714506,268
40.732855777,-73.863884488,266
40.788721243,-73.939996774,245
40.759869755,-73.828970412,245
40.752198698,-73.993465045,243
40.868467378,-73.821582846,239
40.7986333,-73.941620371,239
40.723636973,-73.998298598,227
40.82506399,-73.877397261,218
40.751600255,-73.992046671,216
40.722415566,-73.999334029,215
40.594978166,-74.00106367,214
40.832941761,-73.935432593,213
40.758232371,-73.977430585,213
40.735330916,-73.875451472,209
40.807085412,-73.943830883,207
40.750999048,-73.990624712,201
40.65690638,-73.885091156,199
40.833154599,-73.909139311,198
40.631093169,-73.947502471,197
40.750664208,-73.990866575,196
40.615491223,-74.08165623,194
40.810476043,-73.951880151,188
40.668806093,-73.931121567,187
40.825967994,-73.856821554,187
40.805501602,-73.916477255,182
40.731667658,-73.989415087,179
40.797088586,-73.942752192,178
40.76795511,-73.982362342,174
40.734645797,-73.99033113,173
40.75012867,-73.987531779,169
40.812699137,-73.921619736,169
40.813088658,-73.957979911,165
40.703877355,-73.798850489,164
40.811393119,-73.922314872,161
40.816366145,-73.867626311,159
40.702482133,-73.799922252,158
40.770340873,-73.876075559,154
40.835494793,-73.907820691,153
40.827819901,-73.925930756,150
40.816088874,-73.917688689,147
40.810772767,-73.95259159,146
40.750021973,-73.991339463,146
40.779168082,-73.954784146,145
40.735783278,-73.810625803,144
40.718704649,-74.000903313,143
40.825817778,-73.948974825,142
40.644754824,-74.087241385,142
40.655718343,-73.945259389,142
40.799196819,-73.933081517,142
40.667297692,-73.909163377,139
40.763976222,-73.973241135,139
40.836652522,-73.907146909,139
40.72601663,-73.996285351,139
40.863338448,-73.896469785,138
40.756043535,-73.986949544,138
40.667576169,-73.907295763,136
40.837001024,-73.903706009,136
40.864140648,-73.891313038,135
40.813710246,-73.923182807,134
40.712362272,-73.89122506,134
40.662767503,-73.907529526,132
40.64173826,-74.075678037,132
40.579162625,-74.000372232,131
40.862758367,-73.904934062,131
40.667533427,-73.86424849,130
40.832741241,-73.921870763,130
40.728717375,-73.994001332,130
40.677756138,-73.951290912,129
40.694388072,-73.987196009,128
40.800846321,-73.949030085,128
40.703554914,-73.799677386,128
40.57557363,-73.981203625,127
40.582608077,-74.162244247,127
40.751449824,-73.976050545,126
40.798500915,-73.945940189,124
40.852381909,-73.913515771,124
40.821736332,-73.89286726,124
40.807199186,-73.918353502,123
40.827888685,-73.875191502,123
40.763792658,-73.997416757,123
40.809723613,-73.925390972,122
40.822082527,-73.890330326,122
40.779824676,-73.956343555,121
40.695791716,-73.939095905,121
40.822039935,-73.891732267,121
40.575442769,-73.987794763,120
40.858373133,-73.899402084,120
40.749780113,-73.987780874,120
40.743470455,-74.005393004,120
40.647020039,-73.958124133,119
40.799665264,-73.94719978,119
40.823056252,-73.942422738,119
40.816325579,-73.918616876,119
40.817709829,-73.923973014,118
40.798193324,-73.967351028,118
40.808777943,-73.923130702,118
40.753158581,-73.911623363,117
40.762977758,-73.976071669,117
40.863838685,-73.833692208,117
40.869224551,-73.824928896,116
40.83875187,-73.913757556,115
40.729051962,-74.009948773,114
40.757624357,-73.985682275,114
40.855571684,-73.867660345,114
40.806617895,-73.936765755,113
40.735211323,-73.991691398,112
40.679284397,-73.92905931,112
40.735617612,-73.992669219,111
40.689048256,-73.958616984,111
40.826284877,-73.920707634,111
40.812118713,-73.955169976,110
40.736868993,-73.989706546,110
40.638984176,-74.171252305,110
40.751863853,-73.993706898,109
40.839739531,-73.913178032,109
40.811986508,-73.947576544,108
40.824144257,-73.917172879,108
40.809193751,-73.925189274,108
40.841642767,-73.94106581,108
40.820672004,-73.824055827,108
40.790746414,-73.950634042,107
40.737368955,-73.996840424,107
40.70059059,-73.8077432,106
40.582620261,-73.986295804,106
40.671254457,-73.926713851,106
40.802139737,-73.939060009,106
40.881498971,-73.886511145,106
40.719404551,-74.001884563,106
40.822861142,-73.919165302,106
40.740824511,-73.974260858,105
40.731714801,-74.000957613,105
40.860752045,-73.889583293,105
40.715832817,-73.986293671,104
40.579780195,-73.998424655,104
40.742237852,-73.991192516,104
40.740160295,-73.994808634,104
40.836630355,-73.885536048,104
