40.750430768,-73.989282176,1412
40.679980738,-73.776233907,1222
40.791151867,-73.884371919,1181
40.868467378,-73.821582846,679
40.733926841,-73.871582398,646
40.837778868,-73.919450746,642
40.651698159,-73.868446756,543
40.710093847,-74.01060963,525
40.873671035,-73.908013649,439
40.756266207,-73.990501248,425
40.73448548,-73.868012689,405
40.829884885,-73.936761711,361
40.690866375,-73.985848057,357
40.749733638,-73.989675685,348
40.677605279,-73.82821878,345
40.737203099,-73.983272598,335
40.804384046,-73.937421669,324
40.684461543,-73.97775121,317
40.735120728,-73.991456867,316
40.816088874,-73.917688689,312
40.756567585,-73.875931534,309
40.808374136,-73.946885823,307
40.756642042,-73.988371577,299
40.732855777,-73.863884488,293
40.63125716,-73.945996398,287
40.756916248,-73.98596397,285
40.787874599,-73.928181646,280
40.576645978,-73.976480396,278
40.759869755,-73.828970412,272
40.623226819,-74.149226973,270
40.657739603,-73.868597031,262
40.610717129,-73.920985283,259
40.757379417,-73.834019371,258
40.788721243,-73.939996774,257
40.749121191,-73.986167723,254
40.852141187,-73.922375722,254
40.804046007,-73.936620103,253
40.734645797,-73.99033113,249
40.757240531,-73.989793637,239
40.751600255,-73.992046671,238
40.723636973,-73.998298598,227
40.816980584,-73.921152255,218
40.68336304,-73.974867134,216
40.827819901,-73.925930756,213
40.795581553,-73.932297815,213
40.702482133,-73.799922252,209
40.809596838,-73.949785598,208
40.692403887,-73.990070406,204
40.811130194,-73.936714506,203
40.668806093,-73.931121567,201
40.76795511,-73.982362342,201
40.622153897,-74.027284856,198
40.869470477,-73.879860804,193
40.763976222,-73.973241135,190
40.582301992,-74.168936095,189
40.638984176,-74.171252305,186
40.794515091,-73.966323533,183
40.758232371,-73.977430585,183
40.742237852,-73.991192516,179
40.810476043,-73.951880151,179
40.751449824,-73.976050545,177
40.65690638,-73.885091156,174
40.64173826,-74.075678037,173
40.76187469,-73.966358084,171
40.810772767,-73.95259159,170
40.75619167,-73.986256492,168
40.615491223,-74.08165623,165
40.731667658,-73.989415087,165
40.716344152,-74.001253193,162
40.736868993,-73.989706546,161
40.766508632,-73.982362725,160
40.695864034,-73.981822445,159
40.594978166,-74.00106367,159
40.774237779,-73.982100724,159
40.662767503,-73.907529526,158
40.887332814,-73.847246396,155
40.7986333,-73.941620371,155
40.779168082,-73.954784146,153
40.724800731,-73.997317247,151
40.836652522,-73.907146909,151
40.835494793,-73.907820691,151
40.869404748,-73.879998318,150
40.752198698,-73.993465045,150
40.822082527,-73.890330326,147
40.797088586,-73.942752192,146
40.807085412,-73.943830883,146
40.832941761,-73.935432593,145
40.574825477,-73.99092661,145
