40.750430768,-73.989282176,1483
40.610717129,-73.920985283,586
40.710093847,-74.01060963,547
40.757240531,-73.989793637,525
40.756266207,-73.990501248,491
40.734133054,-73.87190314,466
40.829884885,-73.936761711,396
40.76187469,-73.966358084,389
40.749121191,-73.986167723,371
40.852141187,-73.922375722,361
40.73448548,-73.868012689,353
40.750664208,-73.990866575,345
40.584256706,-74.168656624,328
40.788584925,-73.927288899,325
40.865262434,-73.896416174,314
40.804004719,-73.878335461,313
40.68336304,-73.974867134,299
40.791151867,-73.884371919,298
40.651698159,-73.868446756,288
40.756642042,-73.988371577,288
40.759869755,-73.828970412,285
40.690866375,-73.985848057,284
40.804384046,-73.937421669,282
40.788721243,-73.939996774,265
40.805501602,-73.916477255,262
40.811130194,-73.936714506,252
40.723636973,-73.998298598,251
40.684461543,-73.97775121,248
40.734645797,-73.99033113,235
40.594978166,-74.00106367,223
40.808374136,-73.946885823,222
40.832941761,-73.935432593,221
40.752198698,-73.993465045,218
40.874180976,-73.833872447,209
40.615491223,-74.08165623,209
40.751600255,-73.992046671,202
40.750936228,-74.004043765,202
40.622153897,-74.027284856,199
40.750999048,-73.990624712,198
40.735330916,-73.875451472,195
40.798193324,-73.967351028,194
40.82506399,-73.877397261,194
40.756043535,-73.986949544,194
40.668806093,-73.931121567,191
40.812699137,-73.921619736,191
40.638984176,-74.171252305,189
40.836652522,-73.907146909,188
40.816088874,-73.917688689,187
40.802539534,-73.954938035,186
40.807085412,-73.943830883,185
40.809596838,-73.949785598,182
40.811393119,-73.922314872,181
40.70059059,-73.8077432,170
40.797088586,-73.942752192,170
40.722415566,-73.999334029,170
40.800846321,-73.949030085,169
40.72601663,-73.996285351,169
40.813710246,-73.923182807,167
40.757379872,-73.984126607,163
40.76795511,-73.982362342,163
40.582608077,-74.162244247,162
40.816366145,-73.867626311,161
40.813088658,-73.957979911,161
40.730596278,-73.863409224,160
40.873480907,-73.907084634,159
40.810476043,-73.951880151,158
40.826284877,-73.920707634,156
40.881755556,-73.882355561,155
40.835494793,-73.907820691,153
40.832266079,-73.900110077,151
40.751449824,-73.976050545,149
40.863338448,-73.896469785,149
40.75012867,-73.987531779,148
40.833154599,-73.909139311,145
40.886141362,-73.84499602,144
40.807240696,-73.936306406,144
40.667576169,-73.907295763,144
40.735120728,-73.991456867,144
40.816325579,-73.918616876,143
40.812783376,-73.909239373,142
40.692241674,-73.987300996,141
40.7986333,-73.941620371,141
40.719659808,-74.002241715,140
40.740160295,-73.994808634,139
40.575031251,-73.989882667,138
40.665022689,-73.957110763,136
40.735783278,-73.810625803,135
40.852381909,-73.913515771,135
40.825817778,-73.948974825,135
40.658433742,-73.90447556,134
40.759577798,-73.8301407,133
40.664239422,-73.908425011,133
40.753158581,-73.911623363,133
40.830447407,-73.875790162,132
40.721204659,-73.942828195,132
40.747729682,-73.986839293,131
40.750021973,-73.991339463,131
40.667533427,-73.86424849,130
40.708858707,-73.859637628,129
40.579162625,-74.000372232,129
40.868467378,-73.821582846,129
40.751553812,-74.003589037,129
40.84776253,-73.913463946,129
40.816068266,-73.908552085,128
40.810033244,-73.916616065,128
40.816980584,-73.921152255,128
40.811986508,-73.947576544,128
40.740950631,-73.992127332,128
40.757839003,-73.991212111,127
40.762234771,-73.968188083,126
