40.874333539,-73.879342175,0
40.591817109,-74.160138657,0
40.604167893,-73.938729324,0
40.731936711,-73.783492314,0
40.563058229,-74.110103909,0
40.763376538,-73.877785164,0
40.817152637,-73.821857705,0
40.817709829,-73.923973014,0
40.739780713,-73.811274818,0
40.567559329,-74.133740771,0
40.664541779,-73.777886117,0
40.673358361,-73.890477543,0
40.679890713,-73.853302671,0
40.719193178,-73.99689179,0
40.619257899,-73.901837258,0
40.700660501,-73.896271601,0
40.83173741,-73.852480049,0
40.534839139,-74.154990751,0
40.766937363,-73.986434779,0
40.745957018,-73.920038142,0
40.789322945,-73.850194184,0
40.629539211,-74.124386408,0
40.587376549,-73.969625112,0
40.61309377,-73.996291631,0
40.744942883,-73.867912577,0
40.638313658,-74.07844135,0
40.810262127,-73.914332723,0
40.675804557,-73.891108032,0
40.720990299,-73.986952799,0
40.638067014,-74.031849293,0
40.584391111,-73.973269882,0
40.619555496,-73.91726465,0
40.632350242,-73.936534567,0
40.595359159,-73.738741336,0
40.733843532,-73.807795197,0
40.623970243,-74.016611852,0
40.68675975,-73.846126556,0
40.661009074,-73.768068799,0
40.640113631,-73.899594202,0
40.824085822,-73.948885824,0
40.788177767,-73.967229547,0
40.621259416,-73.993693992,0
40.744287324,-73.895005539,0
40.663477133,-73.87434569,0
40.660404482,-73.960627937,0
40.826123035,-73.938904354,0
40.654261404,-73.91460512,0
40.831352617,-73.860886083,0
40.59496449,-74.08694588,0
40.711757449,-74.006991985,0
40.720770598,-73.846430436,0
40.625756405,-73.967327302,0
40.577682835,-74.008857065,0
40.708746766,-73.802125321,0
40.575520156,-73.994850222,0
40.698934025,-73.912798799,0
40.598198945,-73.952407626,0
40.709508223,-73.767503285,0
40.717811113,-73.959901404,0
40.845803081,-73.829837399,0
40.635237798,-74.015209506,0
40.613305542,-73.917185953,0
40.633125054,-73.955791006,0
40.832474476,-73.917180578,0
40.817279774,-73.906483892,0
40.74542959,-73.868687529,0
40.51550333,-74.201747272,0
40.900416141,-73.844742073,0
40.762774043,-73.797051792,0
40.628913456,-74.108036578,0
40.610159004,-74.146968369,0
40.614651971,-73.936803521,0
40.756727589,-73.884633807,0
40.585597221,-74.093010951,0
40.881766967,-73.906877774,0
40.551991436,-74.142313548,0
40.770127911,-73.957404104,0
40.884866757,-73.878473184,0
40.76853446,-73.770304503,0
40.845577668,-73.917099206,0
40.746246334,-73.89722557,0
40.702828312,-73.767934129,0
40.734858787,-73.755518092,0
40.754325629,-73.878985652,0
40.686545334,-73.727440645,0
40.622437029,-73.964223776,0
40.604405052,-74.068998541,0
40.733953465,-73.803006667,0
40.838595447,-73.87740485,0
40.839095705,-73.843920241,0
40.641989961,-73.931779828,0
40.720068614,-73.993479017,0
40.798950483,-73.939286861,0
40.706837452,-73.968391252,0
40.82423911,-73.942194083,0
40.706490351,-73.76014869,0
40.685654129,-73.803232283,0
40.684027999,-73.824538948,0
40.746754576,-73.981588414,0
40.880930067,-73.84981058,0
40.678097931,-73.884196588,0
40.701596533,-73.741195825,0
40.786823562,-73.949188876,0
40.690600181,-73.971352218,0
40.703415714,-73.94255492,0
40.704093137,-73.918869299,0
40.598557686,-73.944445617,0
40.643313096,-73.947791939,0
40.718686531,-73.940492718,0
40.615723314,-73.9974585,0
40.722797981,-73.851956357,0
40.780480859,-73.956852249,0
40.637251553,-74.12736971,0
40.697256229,-73.986109961,0
40.668546836,-73.839150108,0
40.654856615,-73.885682141,0
40.753271926,-73.864449141,0
40.684772328,-73.774418614,0
40.831786127,-73.930522836,0
40.849448639,-73.918410081,0
40.608873574,-73.952677335,0
40.856588801,-73.905571881,0
40.636549402,-74.108102986,0
40.546899985,-74.148671509,0
40.698655052,-73.903714687,0
40.530181045,-74.163016307,0
40.713285085,-73.764828009,0
40.648698588,-73.954800487,0
40.686654997,-73.979812957,0
40.694199854,-73.820790637,0
40.734019393,-73.984774447,0
40.688925254,-73.794997656,0
40.833194093,-73.880247925,0
40.581682946,-74.089794242,0
40.89070696,-73.907552443,0
40.591569467,-74.156598671,0
40.611194517,-74.070907233,0
40.683581925,-73.821828733,0
40.725168327,-74.007318095,0
40.826839796,-73.939644428,0
40.854038558,-73.884045707,0
40.722867325,-73.733446848,0
40.68077534,-73.90672218,0
40.738379426,-73.862581349,0
40.696095458,-73.962644389,0
40.719156299,-73.983100359,0
40.833913009,-73.945315154,0
40.84541411,-73.81603883,0
40.716365868,-73.992418822,0
40.687112724,-73.976401774,0
40.875973276,-73.835798915,0
40.692571175,-73.927984995,0
40.751866686,-73.893221445,0
40.615061395,-74.137963685,0
40.6479675,-73.959550581,0
40.699868955,-73.825103142,0
40.574063581,-74.096306573,0
40.650208746,-73.928733452,0
40.739734438,-73.820090787,0
40.619610981,-74.019957127,0
40.547694711,-74.21234054,0
40.699023038,-73.914371073,0
40.769067005,-73.96110162,0
40.659803034,-73.980877136,0
40.744356886,-73.949138259,0
40.860514249,-73.86709739,0
40.630367785,-73.930541574,0
40.594352081,-74.087366371,0
40.828157578,-73.921886985,0
40.712567869,-73.732986641,0
40.63490477,-73.979010743,0
40.833272533,-73.912575758,0
40.725261456,-73.990097982,0
40.645665729,-73.972596704,0
40.609879693,-73.928978193,0
40.563083899,-74.15656069,0
40.77609886,-73.816118387,0
40.669182063,-73.900945498,0
40.824280032,-73.94740788,0
40.81463604,-73.920349409,0
40.74239378,-73.954231702,0
40.762978055,-73.874768046,0
40.821768985,-73.911994716,0
40.871404763,-73.893072884,0
40.635548069,-74.133714898,0
40.74325935,-73.857850975,0
40.758110896,-73.993724356,0
40.718204713,-73.990477811,0
40.753183798,-73.855184153,0
40.847535845,-73.941440105,0
40.858677804,-73.905919575,0
40.7499867,-73.815266517,0
40.626215537,-74.104844026,0
40.729479889,-73.792293136,0
40.706694889,-73.809348666,0
40.701831313,-73.982830653,0
40.730196481,-74.010443252,0
40.665110173,-73.864577833,0
40.605656398,-73.95911524,0
40.696358973,-73.962698335,0
40.705624952,-73.927444306,0
40.878305325,-73.837069649,0
40.701375439,-73.791872176,0
40.658815521,-73.848479699,0
40.725944569,-73.816491287,0
40.685957501,-73.978046379,0
40.753090902,-73.997648168,0
40.637156533,-73.961729776,0
40.828415998,-73.843909158,0
40.849628291,-73.887295663,0
40.595303479,-73.770511519,0
40.623631045,-73.996809781,0
40.787912148,-73.7888463,0
40.794794446,-73.964304515,0
40.775942287,-73.982259131,0
40.594161338,-73.762262527,0
40.747760603,-74.002271534,0
40.817356155,-73.909330682,0
40.750978804,-73.770199011,0
40.80912441,-73.955659662,0
40.706947468,-73.90764137,0
40.772420605,-73.894596537,0
40.7174423,-73.957084248,0
40.677287401,-73.92659546,0
40.698317848,-73.981760468,0
40.698134707,-73.962297036,0
40.601721953,-73.993432953,0
40.904870255,-73.850599375,0
40.758794076,-73.972940007,0
40.822503382,-73.817410108,0
40.665512241,-73.756932946,0
40.573216436,-74.101521186,0
40.685139187,-73.933985611,0
40.776283269,-73.91557876,0
40.648206469,-73.91106327,0
40.679681554,-73.892569081,0
40.630206139,-73.94649802,0
40.859552773,-73.927977717,0
40.777482908,-73.988830102,0
40.818256195,-73.851006981,0
40.593556533,-74.093767385,0
40.870599459,-73.87055193,0
40.585766517,-73.974410622,0
40.865458223,-73.85628822,0
40.845256335,-73.822194479,0
40.72503329,-73.739593131,0
40.611163011,-73.983196126,0
40.755884222,-73.827027914,0
40.683198858,-73.760484853,0
40.583904777,-73.936879418,0
40.676023644,-73.893512315,0
40.575806053,-74.082842425,0
40.669971005,-73.77090709,0
40.591356081,-73.790436383,0
40.636693715,-74.146360248,0
40.618097826,-74.164560168,0
40.678631318,-73.794430818,0
40.689154133,-73.990705522,0
40.877584835,-73.852363863,0
40.674193811,-73.85647684,0
40.742461982,-73.904365913,0
40.668115648,-73.733972054,0
40.862199783,-73.893872193,0
40.848378344,-73.817733065,0
40.847019148,-73.847620897,0
40.629934383,-74.040059492,0
40.772397455,-73.949708946,0
40.801434154,-73.964987224,0
40.756202691,-73.861613329,0
40.755117137,-73.872303139,0
40.5895334,-73.979478664,0
40.76444673,-73.891215807,0
40.727502358,-73.900299582,0
40.871172508,-73.847590858,0
40.724177248,-74.010225842,0
40.732356093,-73.984940805,0
40.693670196,-73.917385445,0
40.845835558,-73.920846977,0
40.793341769,-73.825229569,0
40.76989651,-73.889867506,0
40.740005207,-73.788810475,0
40.706410756,-73.785165823,0
40.834866128,-73.830335162,0
40.694450273,-73.86325248,0
40.809037116,-73.909605717,0
40.627517067,-74.027921095,0
40.586837174,-73.800700764,0
40.617836831,-73.999227008,0
40.903793691,-73.85009896,0
40.64087448,-74.022064185,0
40.81286413,-73.907245123,0
40.651454027,-73.936660548,0
40.743873893,-73.825680521,0
40.573070964,-74.116012963,0
40.691222671,-73.926684693,0
40.682685039,-73.996879068,0
40.738498986,-73.927516766,0
40.752424668,-73.978370968,0
40.754289948,-73.972938227,0
40.835119239,-73.919446739,0
40.843001004,-73.917962599,0
40.600767166,-73.975884922,0
40.840494423,-73.849294702,0
40.666873833,-73.816206822,0
40.842891864,-73.883613361,0
40.7438111,-73.933765081,0
40.802606608,-73.945051911,0
40.707465801,-73.907110443,0
40.835996743,-73.860941421,0
40.726802704,-73.78870439,0
40.709455382,-73.819090416,0
40.7125971,-73.95525855,0
40.676258774,-73.884041154,0
40.610222148,-73.97215745,0
40.66452774,-73.750927751,0
40.669703644,-73.922505131,0
40.642507897,-74.099468208,0
40.889551064,-73.860691959,0
40.719635796,-73.872410802,0
40.658773133,-73.730758286,0
40.757045607,-73.871324865,0
40.684677008,-73.836565626,0
40.728124533,-73.994502894,0
40.718907815,-73.905994216,0
40.630070957,-74.156458444,0
40.709921325,-74.004542647,0
40.566087053,-74.152230658,0
40.70649232,-73.878599993,0
40.88412379,-73.848967965,0
40.643525398,-73.896493746,0
40.691876371,-73.863838328,0
40.692062641,-73.982541079,0
40.688993042,-73.874762763,0
40.714049293,-73.905636739,0
40.82092545,-73.94624353,0
40.724051381,-73.996180836,0
40.804691853,-73.938158254,0
40.771057903,-73.820320265,0
40.71407458,-73.950499642,0
40.700298353,-73.92903695,0
40.729373796,-73.7340378,0
40.693799026,-73.745070229,0
40.581273301,-73.974527544,0
40.721627502,-73.912487712,0
40.628607134,-73.902389115,0
40.708058674,-73.751587474,0
40.726175874,-73.998363475,0
40.805116311,-73.961040821,0
40.758558657,-73.924856302,0
40.690858065,-73.727725918,0
40.8249607,-73.915134004,0
40.623996037,-73.90586492,0
40.610286881,-74.165945543,0
40.823624426,-73.927817879,0
40.658792811,-73.740514887,0
40.884867135,-73.915867625,0
40.651378007,-74.005590974,0
40.706939546,-73.947359786,0
40.780332869,-73.976664827,0
40.776181999,-73.81490139,0
40.63957555,-73.974789942,0
40.77009364,-73.961407892,0
40.844696738,-73.86493511,0
40.636386366,-73.89667416,0
40.698204401,-73.849479303,0
40.772029495,-73.956016513,0
40.687543407,-73.789755482,0
40.768476678,-73.826728056,0
40.820348736,-73.940022452,0
40.870765907,-73.835323651,0
40.751159424,-73.791561442,0
40.613281829,-73.982107859,0
40.866179751,-73.900196525,0
40.671750733,-73.784257267,0
40.715193714,-73.769398922,0
40.866548413,-73.922807226,0
40.87033447,-73.844852081,0
40.679774304,-73.838131552,0
40.876180726,-73.8490294,0
40.729959234,-73.888663466,0
40.681578732,-73.765473431,0
40.853064489,-73.868944957,0
40.778697826,-73.804268038,0
40.675109492,-74.001685029,0
40.775651435,-73.960516476,0
40.698392534,-73.932010625,0
40.631624107,-73.929243273,0
40.681217349,-73.925707802,0
40.619733071,-73.937695638,0
40.81361627,-73.903996338,0
40.840290066,-73.927398637,0
40.71767778,-73.800266237,0
40.720568917,-73.891016858,0
40.868814145,-73.890546121,0
40.68216351,-73.783762076,0
40.681949179,-73.76949946,0
40.601378333,-73.760050939,0
40.721344652,-73.873875829,0
40.660586505,-73.990637415,0
40.848094508,-73.867143891,0
40.677948887,-73.850188388,0
40.684607904,-73.811146121,0
40.755197275,-73.968296117,0
40.858792094,-73.895218819,0
40.70384272,-73.778490936,0
40.865638752,-73.887919308,0
40.692042578,-73.794580591,0
40.721598594,-73.945793323,0
40.753735025,-73.941919593,0
40.677733505,-73.902656107,0
40.87822317,-73.841141609,0
40.641529488,-73.990795029,0
40.723287316,-73.804618377,0
40.57463911,-74.004263464,0
40.738958756,-73.869829762,0
40.864014598,-73.858579857,0
40.848893689,-73.934856858,0
40.770771775,-73.961959873,0
40.786660096,-73.826395455,0
40.748421863,-73.716522623,0
40.659182631,-73.839864703,0
40.61013226,-74.097208585,0
40.740433478,-73.981987111,0
40.63196648,-73.942731708,0
40.746652011,-73.902923525,0
40.8474865,-73.886359534,0
40.53606784,-74.210749427,0
40.88501463,-73.904370613,0
40.720381209,-73.989351943,0
40.717875166,-73.732514449,0
40.638587287,-74.135432479,0
40.618364801,-74.020212499,0
40.729807405,-73.738805954,0
40.610332216,-73.747391466,0
40.869994727,-73.826026035,0
40.742085974,-73.946917014,0
40.675947856,-73.781532608,0
40.747827281,-73.860638239,0
40.756473314,-73.815743032,0
40.827408319,-73.918003503,0
40.844608581,-73.88488259,0
40.684933049,-73.999475022,0
40.769477151,-73.949938594,0
40.788077027,-73.947234248,0
40.885322336,-73.908120489,0
40.658158868,-73.980625314,0
40.858717461,-73.935707621,0
40.66409376,-73.806406584,0
40.74496256,-73.918812314,0
40.71965641,-73.954705469,0
40.68451143,-73.814268863,0
40.749021316,-73.891287913,0
40.83795976,-73.870853957,0
40.668161513,-73.793760161,0
40.697520338,-73.765435385,0
40.733073405,-74.003505052,0
40.700225183,-73.935287034,0
40.698772928,-73.824536207,0
40.656315999,-73.998671534,0
40.781707929,-73.810307426,0
40.819256166,-73.913775595,0
40.590187062,-74.088873141,0
40.695326403,-73.809568696,0
40.679975516,-73.962952663,0
40.804715251,-73.960076619,0
40.826506906,-73.822020555,0
40.767679172,-73.995986999,0
40.683416664,-73.894967972,0
40.686846802,-73.958207295,0
40.674396606,-73.951466409,0
40.910209614,-73.896606604,0
40.833068465,-73.84814792,0
40.687021172,-73.774861725,0
40.549193674,-74.196768162,0
40.753917275,-73.92916391,0
40.814986262,-73.886299423,0
40.638524886,-74.130045667,0
40.754758477,-73.778682568,0
40.756105554,-73.880256569,0
40.855298875,-73.848903284,0
40.821810687,-73.876637287,0
40.761630038,-73.876994213,0
40.728787929,-73.898331291,0
40.682959319,-73.887353805,0
40.628156959,-73.973580189,0
40.68013828,-73.812135837,0
40.835079193,-73.917159266,0
40.616178243,-73.954588381,0
40.639876842,-73.972040585,0
40.721785852,-73.983611976,0
40.777328435,-73.960414384,0
40.803203749,-73.942569943,0
40.868439516,-73.836106766,0
40.813107346,-73.938471954,0
40.711101861,-73.835292471,0
40.822393921,-73.952608602,0
40.815943078,-73.909910646,0
40.711450469,-73.800595106,0
40.745763621,-73.872840753,0
40.635139382,-74.037450478,0
40.714072581,-73.952267179,0
40.726583711,-73.865975447,0
40.70813599,-73.911178087,0
40.685561365,-73.973799028,0
40.704661687,-73.796904104,0
40.804802832,-73.952205731,0
40.600953206,-73.820371111,0
40.596132571,-74.09538418,0
40.707356884,-73.761076143,0
40.8174971,-73.945827212,0
40.669861472,-73.896359152,0
40.558802986,-74.180220211,0
40.818928532,-73.887163398,0
40.728465797,-73.759221714,0
40.798914128,-73.943353795,0
40.591793261,-74.084586952,0
40.672753112,-73.907656275,0
40.619921316,-73.930887442,0
40.672937176,-73.812873516,0
40.60119204,-73.990973444,0
40.596444629,-73.97851151,0
